,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14982,2015.0,Sports,Activision,0.0,0.02,0.0,0.0,0.02
14983,2020.0,Sports,Alternative Software,0.0,0.02,0.0,0.0,0.02
14984,2012.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02
14985,2018.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02
14986,2011.0,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02
14987,2009.0,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02
14988,2010.0,Sports,Mastertronic,0.01,0.01,0.0,0.0,0.02
14989,2009.0,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02
14990,2002.0,Racing,Virgin Interactive,0.01,0.01,0.0,0.0,0.02
14991,2006.0,Racing,Codemasters,0.02,0.01,0.0,0.0,0.02
14992,2014.0,Strategy,ArtDink,0.0,0.0,0.02,0.0,0.02
14993,2016.0,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02
14994,2012.0,Strategy,Paradox Interactive,0.0,0.02,0.0,0.0,0.02
14995,2001.0,Racing,GT Interactive,0.01,0.01,0.0,0.0,0.02
14996,1998.0,Puzzle,Micro Cabin,0.0,0.0,0.02,0.0,0.02
14997,,Shooter,Nintendo,0.0,0.0,0.02,0.0,0.02
14998,,Misc,Unknown,0.02,0.0,0.0,0.0,0.02
14999,,Shooter,Nintendo,0.0,0.0,0.02,0.0,0.02
15000,2011.0,Racing,Genki,0.0,0.0,0.02,0.0,0.02
15001,2019.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15002,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02
15003,2010.0,Adventure,KID,0.0,0.0,0.02,0.0,0.02
15004,2012.0,Shooter,Ubisoft,0.0,0.02,0.0,0.0,0.02
15005,2013.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15006,2020.0,Action,Screenlife,0.0,0.0,0.02,0.0,0.02
15007,2013.0,Simulation,Avanquest,0.0,0.02,0.0,0.0,0.02
15008,2012.0,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02
15009,2006.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02
15010,2015.0,Shooter,Mastertronic,0.0,0.02,0.0,0.0,0.02
15011,2006.0,Platform,Sony Computer Entertainment,0.01,0.01,0.0,0.0,0.02
15012,2013.0,Racing,System 3 Arcade Software,0.0,0.02,0.0,0.0,0.02
15013,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15014,2011.0,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15015,2012.0,Sports,Hudson Soft,0.0,0.0,0.02,0.0,0.02
15016,2020.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15017,2014.0,Puzzle,Rondomedia,0.0,0.02,0.0,0.01,0.02
15018,2008.0,Simulation,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02
15019,2015.0,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02
15020,2011.0,Role-Playing,Rising Star Games,0.0,0.0,0.02,0.0,0.02
15021,2018.0,Action,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02
15022,2014.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02
15023,2012.0,Shooter,Ubisoft,0.0,0.02,0.0,0.0,0.02
15024,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15025,2008.0,Strategy,JoWood Productions,0.02,0.0,0.0,0.0,0.02
15026,2012.0,Strategy,Gamecock,0.0,0.02,0.0,0.0,0.02
15027,2001.0,Fighting,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
15028,2011.0,Sports,Atari,0.02,0.0,0.0,0.0,0.02
15029,2015.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02
15030,2017.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15031,2014.0,Simulation,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02
15032,2012.0,Action,Activision,0.0,0.02,0.0,0.0,0.02
15033,2010.0,Adventure,Sweets,0.0,0.0,0.02,0.0,0.02
15034,2014.0,Sports,O-Games,0.0,0.02,0.0,0.0,0.02
15035,2002.0,Puzzle,Activision,0.01,0.01,0.0,0.0,0.02
15036,2020.0,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.02,0.0,0.02
15037,2012.0,Sports,Takara Tomy,0.0,0.0,0.02,0.0,0.02
15038,2017.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15039,2008.0,Shooter,Vivendi Games,0.02,0.01,0.0,0.0,0.02
15040,2019.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15041,2014.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02
15042,2012.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15043,2013.0,Adventure,DreamCatcher Interactive,0.02,0.0,0.0,0.0,0.02
15044,2016.0,Fighting,Capcom,0.0,0.02,0.0,0.0,0.02
15045,2005.0,Role-Playing,ArtDink,0.0,0.0,0.02,0.0,0.02
15046,2013.0,Action,Kalypso Media,0.0,0.02,0.0,0.0,0.02
15047,2016.0,Strategy,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02
15048,2006.0,Racing,Empire Interactive,0.02,0.01,0.0,0.0,0.02
15049,2010.0,Action,Atari,0.01,0.01,0.0,0.0,0.02
15050,2010.0,Puzzle,Mumbo Jumbo,0.02,0.0,0.0,0.0,0.02
15051,2016.0,Action,Licensed 4U,0.0,0.02,0.0,0.0,0.02
15052,2020.0,Racing,Dusenberry Martin Racing,0.02,0.0,0.0,0.0,0.02
15053,2003.0,Misc,Success,0.01,0.01,0.0,0.0,0.02
15054,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15055,2015.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02
15056,2016.0,Platform,,0.0,0.02,0.0,0.0,0.02
15057,2012.0,Shooter,Neko Entertainment,0.02,0.0,0.0,0.0,0.02
15058,2011.0,Adventure,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
15059,2015.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15060,2006.0,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
15061,2010.0,Strategy,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02
15062,2009.0,Racing,Atari,0.0,0.02,0.0,0.0,0.02
15063,2006.0,Platform,Unknown,0.02,0.01,0.0,0.0,0.02
15064,2013.0,Adventure,Sega,0.0,0.0,0.02,0.0,0.02
15065,2016.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
15066,2006.0,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02
15067,2011.0,Adventure,Media Works,0.0,0.0,0.02,0.0,0.02
15068,2014.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02
15069,2015.0,Puzzle,PopCap Games,0.02,0.0,0.0,0.0,0.02
15070,2020.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15071,2019.0,Action,Avanquest Software,0.0,0.02,0.0,0.0,0.02
15072,2014.0,Puzzle,O-Games,0.02,0.0,0.0,0.0,0.02
15073,2009.0,Simulation,Graphsim Entertainment,0.0,0.02,0.0,0.0,0.02
15074,2001.0,Sports,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
15075,2006.0,Role-Playing,King Records,0.0,0.0,0.02,0.0,0.02
15076,2019.0,Racing,Milestone S.r.l.,0.0,0.02,0.0,0.0,0.02
15077,2012.0,Puzzle,Deep Silver,0.02,0.0,0.0,0.0,0.02
15078,2017.0,Adventure,FuRyu,0.0,0.0,0.02,0.0,0.02
15079,2015.0,Puzzle,Storm City Games,0.02,0.0,0.0,0.0,0.02
15080,2010.0,Shooter,Midway Games,0.0,0.02,0.0,0.0,0.02
15081,2016.0,Misc,Deep Silver,0.0,0.02,0.0,0.0,0.02
15082,2020.0,Action,Introversion Software,0.01,0.01,0.0,0.0,0.02
15083,2011.0,Sports,Tecmo Koei,0.0,0.01,0.02,0.0,0.02
15084,2014.0,Action,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15085,2011.0,Fighting,Yuke's,0.0,0.0,0.02,0.0,0.02
15086,2019.0,Action,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02
15087,2013.0,Strategy,Ubisoft,0.0,0.02,0.0,0.0,0.02
15088,2003.0,Shooter,JVC,0.01,0.01,0.0,0.0,0.02
15089,2012.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15090,2010.0,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02
15091,2011.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
15092,2012.0,Adventure,Minato Station,0.0,0.0,0.02,0.0,0.02
15093,2006.0,Sports,THQ,0.02,0.0,0.0,0.0,0.02
15094,2011.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
15095,2012.0,Racing,Metro 3D,0.02,0.0,0.0,0.0,0.02
15096,2020.0,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02
15097,2010.0,Role-Playing,Ubisoft,0.0,0.0,0.02,0.0,0.02
15098,2009.0,Action,Deep Silver,0.02,0.0,0.0,0.0,0.02
15099,2015.0,Misc,Paon,0.0,0.0,0.02,0.0,0.02
15100,2017.0,Misc,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15101,2014.0,Puzzle,DTP Entertainment,0.01,0.01,0.0,0.0,0.02
15102,2013.0,Adventure,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15103,2019.0,Fighting,Sega,0.0,0.0,0.02,0.0,0.02
15104,2016.0,Action,Disney Interactive Studios,0.0,0.02,0.0,0.0,0.02
15105,2012.0,Shooter,THQ,0.0,0.02,0.0,0.0,0.02
15106,2012.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15107,2013.0,Racing,Zushi Games,0.02,0.0,0.0,0.0,0.02
15108,2013.0,Adventure,ASCII Media Works,0.0,0.0,0.02,0.0,0.02
15109,2013.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02
15110,2012.0,Adventure,Interchannel,0.0,0.0,0.02,0.0,0.02
15111,2010.0,Adventure,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15112,2010.0,Action,Crave Entertainment,0.01,0.01,0.0,0.0,0.02
15113,2009.0,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02
15114,2014.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15115,2013.0,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.0,0.02
15116,2007.0,Role-Playing,Banpresto,0.02,0.01,0.0,0.0,0.02
15117,2010.0,Fighting,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02
15118,2008.0,Sports,Atlus,0.02,0.0,0.0,0.0,0.02
15119,2011.0,Misc,Zenrin,0.0,0.0,0.02,0.0,0.02
15120,2010.0,Action,Game Factory,0.02,0.0,0.0,0.0,0.02
15121,2011.0,Racing,Atari,0.0,0.02,0.0,0.0,0.02
15122,2013.0,Action,Konami Digital Entertainment,0.0,0.02,0.0,0.0,0.02
15123,2014.0,Adventure,Comfort,0.0,0.0,0.02,0.0,0.02
15124,2019.0,Action,FuRyu,0.0,0.0,0.02,0.0,0.02
15125,2006.0,Role-Playing,Takara,0.0,0.0,0.02,0.0,0.02
15126,2006.0,Sports,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15127,2013.0,Action,Activision,0.02,0.0,0.0,0.0,0.02
15128,2011.0,Misc,Tommo,0.02,0.0,0.0,0.0,0.02
15129,2016.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15130,2014.0,Adventure,ASCII Media Works,0.0,0.0,0.02,0.0,0.02
15131,2014.0,Shooter,Devolver Digital,0.0,0.02,0.0,0.0,0.02
15132,2010.0,Action,505 Games,0.01,0.01,0.0,0.0,0.02
15133,2006.0,Sports,Midway Games,0.02,0.0,0.0,0.0,0.02
15134,2002.0,Strategy,Vivendi Games,0.0,0.02,0.0,0.0,0.02
15135,2007.0,Racing,Midway Games,0.02,0.0,0.0,0.0,0.02
15136,2009.0,Fighting,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
15137,2010.0,Racing,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02
15138,2018.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15139,2005.0,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02
15140,2018.0,Misc,Sega,0.0,0.0,0.02,0.0,0.02
15141,2017.0,Action,Sony Computer Entertainment,0.0,0.02,0.0,0.01,0.02
15142,2013.0,Adventure,Spike,0.0,0.0,0.02,0.0,0.02
15143,2007.0,Simulation,Ubisoft,0.0,0.02,0.0,0.0,0.02
15144,2011.0,Strategy,Codemasters,0.0,0.02,0.0,0.0,0.02
15145,2018.0,Role-Playing,Deep Silver,0.0,0.02,0.0,0.0,0.02
15146,2009.0,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02
15147,2013.0,Strategy,Deep Silver,0.02,0.01,0.0,0.0,0.02
15148,2014.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02
15149,2007.0,Sports,Midway Games,0.02,0.0,0.0,0.0,0.02
15150,2020.0,Sports,505 Games,0.01,0.01,0.0,0.0,0.02
15151,2011.0,Sports,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02
15152,2013.0,Racing,Rondomedia,0.0,0.02,0.0,0.0,0.02
15153,2019.0,Sports,Ubisoft,0.0,0.02,0.0,0.0,0.02
15154,2019.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15155,2015.0,Shooter,Jack of All Games,0.02,0.0,0.0,0.0,0.02
15156,2010.0,Shooter,Eidos Interactive,0.02,0.0,0.0,0.0,0.02
15157,2019.0,Action,Unknown,0.0,0.0,0.02,0.0,0.02
15158,2009.0,Sports,Rising Star Games,0.02,0.0,0.0,0.0,0.02
15159,2011.0,Role-Playing,Mercury Games,0.0,0.0,0.02,0.0,0.02
15160,2003.0,Fighting,Virgin Interactive,0.01,0.01,0.0,0.0,0.02
15161,2010.0,Puzzle,Hudson Entertainment,0.0,0.0,0.02,0.0,0.02
15162,2009.0,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,0.02
15163,2015.0,Simulation,Unknown,0.0,0.02,0.0,0.0,0.02
15164,2006.0,Sports,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
15165,2011.0,Misc,Sega,0.0,0.0,0.02,0.0,0.02
15166,2020.0,Action,PQube,0.02,0.0,0.0,0.0,0.02
15167,2010.0,Simulation,Natsume,0.02,0.0,0.0,0.0,0.02
15168,2000.0,Puzzle,Compile,0.0,0.0,0.02,0.0,0.02
15169,2017.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02
15170,2014.0,Adventure,Zoo Games,0.02,0.0,0.0,0.0,0.02
15171,2019.0,Action,Little Orbit,0.0,0.02,0.0,0.0,0.02
15172,2005.0,Strategy,Blue Byte,0.0,0.02,0.0,0.0,0.02
15173,2011.0,Adventure,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
15174,2012.0,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.0,0.02
15175,2013.0,Adventure,SNK Playmore,0.0,0.0,0.02,0.0,0.02
15176,2010.0,Shooter,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15177,2015.0,Adventure,Unknown,0.0,0.0,0.02,0.0,0.02
15178,2010.0,Puzzle,Crave Entertainment,0.01,0.01,0.0,0.0,0.02
15179,2012.0,Adventure,DTP Entertainment,0.0,0.02,0.0,0.0,0.02
15180,2013.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02
15181,2007.0,Misc,TDK Mediactive,0.02,0.0,0.0,0.0,0.02
15182,2009.0,Shooter,Activision,0.0,0.02,0.0,0.0,0.02
15183,2006.0,Strategy,JoWood Productions,0.0,0.02,0.0,0.0,0.02
15184,2020.0,Action,Unknown,0.0,0.0,0.02,0.0,0.02
15185,2000.0,Shooter,Gaga,0.0,0.0,0.02,0.0,0.02
15186,2010.0,Misc,Yamasa Entertainment,0.0,0.0,0.02,0.0,0.02
15187,2015.0,Misc,Plenty,0.0,0.0,0.02,0.0,0.02
15188,2013.0,Strategy,Deep Silver,0.02,0.0,0.0,0.0,0.02
15189,2015.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02
15190,2013.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
15191,2008.0,Shooter,Global Star,0.02,0.0,0.0,0.0,0.02
15192,2014.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02
15193,2018.0,Simulation,Kadokawa Games,0.0,0.0,0.02,0.0,0.02
15194,2014.0,Simulation,Deep Silver,0.02,0.0,0.0,0.0,0.02
15195,2012.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15196,2008.0,Action,Microids,0.02,0.0,0.0,0.0,0.02
15197,,Shooter,Unknown,0.02,0.0,0.0,0.0,0.02
15198,2014.0,Action,THQ,0.01,0.01,0.0,0.0,0.02
15199,2006.0,Adventure,Princess Soft,0.0,0.0,0.02,0.0,0.02
15200,2009.0,Adventure,Atari,0.0,0.02,0.0,0.0,0.02
15201,2011.0,Misc,Sega,0.0,0.0,0.02,0.0,0.02
15202,2014.0,Adventure,Daedalic,0.0,0.02,0.0,0.01,0.02
15203,2020.0,Racing,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02
15204,2017.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02
15205,2012.0,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15206,2010.0,Strategy,Electronic Arts,0.01,0.01,0.0,0.0,0.02
15207,2001.0,Sports,CTO SpA,0.01,0.01,0.0,0.0,0.02
15208,,Platform,Unknown,0.02,0.0,0.0,0.0,0.02
15209,2012.0,Adventure,Eidos Interactive,0.0,0.02,0.0,0.0,0.02
15210,2015.0,Sports,DTP Entertainment,0.0,0.02,0.0,0.0,0.02
15211,2012.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15212,2011.0,Action,Disney Interactive Studios,0.02,0.0,0.0,0.0,0.02
15213,2012.0,Adventure,Blast! Entertainment Ltd,0.02,0.0,0.0,0.0,0.02
15214,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15215,2013.0,Strategy,Broccoli,0.0,0.0,0.02,0.0,0.02
15216,2016.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02
15217,2014.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15218,2009.0,Fighting,Sega,0.02,0.0,0.0,0.0,0.02
15219,2011.0,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.0,0.02
15220,2013.0,Puzzle,P2 Games,0.02,0.0,0.0,0.0,0.02
15221,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15222,2008.0,Adventure,Indie Games,0.01,0.01,0.0,0.0,0.02
15223,2016.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15224,2014.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15225,2019.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15226,2014.0,Sports,Destineer,0.02,0.0,0.0,0.0,0.02
15227,2016.0,Role-Playing,FuRyu,0.0,0.0,0.02,0.0,0.02
15228,2011.0,Racing,Deep Silver,0.02,0.0,0.0,0.0,0.02
15229,2008.0,Role-Playing,Ubisoft,0.0,0.02,0.0,0.0,0.02
15230,2008.0,Action,BAM! Entertainment,0.02,0.0,0.0,0.0,0.02
15231,2009.0,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.02
15232,2012.0,Strategy,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15233,2015.0,Misc,DTP Entertainment,0.0,0.02,0.0,0.01,0.02
15234,2009.0,Role-Playing,Encore,0.0,0.02,0.0,0.0,0.02
15235,2016.0,Action,Views,0.0,0.0,0.02,0.0,0.02
15236,2011.0,Puzzle,Sega,0.0,0.0,0.02,0.0,0.02
15237,2014.0,Puzzle,505 Games,0.02,0.0,0.0,0.0,0.02
15238,2016.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02
15239,2013.0,Simulation,505 Games,0.02,0.0,0.0,0.0,0.02
15240,2010.0,Adventure,KID,0.0,0.0,0.02,0.0,0.02
15241,2012.0,Misc,Square Enix,0.0,0.0,0.02,0.0,0.02
15242,2007.0,Racing,Capcom,0.02,0.0,0.0,0.0,0.02
15243,2010.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02
15244,2004.0,Shooter,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.02
15245,2015.0,Puzzle,Rising Star Games,0.0,0.02,0.0,0.0,0.02
15246,2010.0,Strategy,Sega,0.0,0.0,0.02,0.0,0.02
15247,2009.0,Platform,Atari,0.02,0.0,0.0,0.0,0.02
15248,2016.0,Action,Disney Interactive Studios,0.0,0.02,0.0,0.0,0.02
15249,2013.0,Strategy,Square Enix,0.0,0.01,0.0,0.0,0.02
15250,2008.0,Shooter,Atari,0.02,0.0,0.0,0.0,0.02
15251,2008.0,Shooter,DreamCatcher Interactive,0.0,0.02,0.0,0.0,0.02
15252,2018.0,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02
15253,2018.0,Misc,Warner Bros. Interactive Entertainment,0.0,0.02,0.0,0.0,0.02
15254,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15255,1998.0,Fighting,Sunsoft,0.0,0.0,0.02,0.0,0.02
15256,1998.0,Sports,Sega,0.0,0.0,0.02,0.0,0.02
15257,2012.0,Action,Activision,0.0,0.02,0.0,0.0,0.02
15258,2007.0,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02
15259,2013.0,Puzzle,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02
15260,2015.0,Misc,PopCap Games,0.0,0.02,0.0,0.0,0.02
15261,,Sports,,0.0,0.0,0.02,0.0,0.02
15262,2013.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15263,2014.0,Platform,Destineer,0.02,0.0,0.0,0.0,0.02
15264,2016.0,Action,Minato Station,0.0,0.0,0.02,0.0,0.02
15265,2006.0,Racing,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02
15266,2017.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15267,2015.0,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.02
15268,2019.0,Action,Square Enix,0.01,0.0,0.01,0.0,0.02
15269,2017.0,Shooter,505 Games,0.0,0.02,0.0,0.0,0.02
15270,2012.0,Simulation,fonfun,0.0,0.0,0.02,0.0,0.02
15271,2007.0,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02
15272,2010.0,Strategy,Electronic Arts,0.01,0.01,0.0,0.0,0.02
15273,2014.0,Misc,Unknown,0.0,0.02,0.0,0.0,0.02
15274,2010.0,Misc,Empire Interactive,0.01,0.01,0.0,0.0,0.02
15275,2010.0,Misc,505 Games,0.02,0.0,0.0,0.0,0.02
15276,2008.0,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02
15277,2014.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15278,2011.0,Misc,Takara Tomy,0.0,0.0,0.02,0.0,0.02
15279,2015.0,Shooter,Mastiff,0.02,0.0,0.0,0.0,0.02
15280,2012.0,Misc,Benesse,0.0,0.0,0.02,0.0,0.02
15281,2020.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02
15282,2012.0,Adventure,Aksys Games,0.02,0.0,0.0,0.0,0.02
15283,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15284,2018.0,Sports,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02
15285,2008.0,Puzzle,Sega,0.02,0.0,0.0,0.0,0.02
15286,2014.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15287,2013.0,Adventure,Nobilis,0.0,0.02,0.0,0.0,0.02
15288,2013.0,Strategy,Slitherine Software,0.0,0.01,0.0,0.01,0.02
15289,2000.0,Misc,Sonnet,0.0,0.0,0.02,0.0,0.02
15290,2012.0,Adventure,Princess Soft,0.0,0.0,0.02,0.0,0.02
15291,2013.0,Strategy,Sega,0.0,0.02,0.0,0.0,0.02
15292,2020.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15293,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15294,2016.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02
15295,2006.0,Platform,TDK Mediactive,0.02,0.0,0.0,0.0,0.02
15296,2011.0,Adventure,Broccoli,0.0,0.0,0.02,0.0,0.02
15297,2014.0,Adventure,NetRevo,0.0,0.0,0.02,0.0,0.02
15298,2006.0,Racing,Vivendi Games,0.01,0.01,0.0,0.0,0.02
15299,2010.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02
15300,2020.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02
15301,2000.0,Adventure,Coconuts Japan,0.01,0.01,0.0,0.0,0.02
15302,2011.0,Platform,Activision,0.02,0.0,0.0,0.0,0.02
15303,2016.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02
15304,2015.0,Platform,Jack of All Games,0.02,0.0,0.0,0.0,0.02
15305,2019.0,Action,Alternative Software,0.0,0.02,0.0,0.0,0.02
15306,2011.0,Misc,Tecmo Koei,0.0,0.0,0.02,0.0,0.02
15307,2012.0,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02
15308,2014.0,Strategy,Storm City Games,0.02,0.0,0.0,0.0,0.02
15309,2013.0,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.02
15310,2017.0,Role-Playing,Capcom,0.0,0.0,0.02,0.0,0.02
15311,2010.0,Fighting,SNK Playmore,0.02,0.0,0.0,0.0,0.02
15312,2011.0,Racing,XS Games,0.01,0.01,0.0,0.0,0.02
15313,2011.0,Puzzle,D3Publisher,0.01,0.0,0.0,0.0,0.02
15314,1999.0,Adventure,Sony Computer Entertainment,0.01,0.01,0.0,0.0,0.02
15315,2011.0,Adventure,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
15316,,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02
15317,2013.0,Action,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02
15318,2014.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02
15319,2007.0,Sports,Aspyr,0.01,0.01,0.0,0.0,0.02
15320,2016.0,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02
15321,2006.0,Action,Takara,0.0,0.0,0.02,0.0,0.02
15322,2010.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02
15323,2015.0,Action,Unknown,0.0,0.0,0.02,0.0,0.02
15324,2014.0,Simulation,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
15325,2009.0,Misc,,0.01,0.01,0.0,0.0,0.02
15326,2015.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02
15327,2012.0,Shooter,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.02
15328,2010.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02
15329,2011.0,Role-Playing,Electronic Arts,0.0,0.02,0.0,0.0,0.02
15330,2012.0,Fighting,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02
